"CustomerID","Title","FirstName","MiddleName","LastName","Suffix","AddressLine1","AddressLine2","City","StateProvinceName","CountryRegionName","PostalCode","PhoneNumber","BirthDate","Education","Occupation","Gender","MaritalStatus","HomeOwnerFlag","NumberCarsOwned","NumberChildrenAtHome","TotalChildren","YearlyIncome","LastUpdated","BikeBuyer","AvgMonthSpend","Age","clustering"
16932,"NULL","Adam","M","King","NULL","5274 Harvey Way","NULL","Billericay","England","United Kingdom","CM11","1 (11) 500 555-0160",1982-07-10,"Graduate Degree","Manual","M","M",1,1,1,2,34049,"2017-03-06",0,56.07,42,"1"
16933,"NULL","Donald","B","Arun","NULL","2461 Stephine Way","NULL","Billericay","England","United Kingdom","CM11","1 (11) 500 555-0140",1982-07-22,"Graduate Degree","Manual","M","S",0,0,0,0,35287,"2017-03-06",1,53.14,42,"2"
16934,"NULL","Michele","NULL","Vazquez","NULL","4207 Madrid Lane","NULL","London","England","United Kingdom","SE1 8HL","1 (11) 500 555-0113",1982-06-10,"Graduate Degree","Management","F","S",1,3,0,0,105132,"2017-03-06",0,52.28,42,"2"
16935,"NULL","Bruce","R","Perez","NULL","4203 Wildcat Circle","NULL","Maidenhead","England","United Kingdom","SL67RJ","1 (11) 500 555-0175",1982-03-01,"Graduate Degree","Professional","M","S",1,1,0,0,137014,"2017-03-06",1,63.3,42,"1"
16936,"Ms.","Alice","J.","Serventi","NULL","103, avenue des Champs-Elysées","NULL","Paris La Defense","Hauts de Seine","France","92081","116-555-0100",1956-08-03,"Graduate Degree","Skilled Manual","F","M",1,2,0,2,56291,"2017-03-06",0,48.38,68,"3"
16937,"NULL","Craig","NULL","Rubio","NULL","66, avenue de Malakoff","NULL","Croix","Nord","France","59170","1 (11) 500 555-0137",1982-08-28,"Graduate Degree","Professional","M","M",1,2,0,0,135358,"2017-03-06",1,54.12,42,"1"
16938,"NULL","Abigail","M","Williams","NULL","6520 Hazelnut Lane","NULL","Newcastle upon Tyne","England","United Kingdom","NT20","1 (11) 500 555-0175",1978-05-11,"Bachelors","Professional","F","S",1,2,0,0,130625,"2017-03-06",0,54.04,46,"2"
16939,"NULL","Bailey","NULL","Evans","NULL","Hauptstr 6039","NULL","Erlangen","Bayern","Germany","91054","1 (11) 500 555-0153",1977-12-10,"Partial College","Skilled Manual","F","M",1,1,1,1,61938,"2017-03-06",1,53.67,47,"3"
16940,"NULL","Jenny","J","Zeng","NULL","Welt Platz 7","NULL","Paderborn","Nordrhein-Westfalen","Germany","33098","1 (11) 500 555-0134",1977-11-01,"Bachelors","Professional","F","S",1,3,0,0,133716,"2017-03-06",1,54.74,47,"2"
16941,"NULL","Amy","NULL","Yang","NULL","Hauptstr 6142","NULL","Sulzbach Taunus","Saarland","Germany","66272","1 (11) 500 555-0128",1976-09-19,"Partial College","Clerical","F","M",1,2,2,2,77015,"2017-03-06",1,53.19,48,"3"
16942,"NULL","Kaitlyn","L","Bennett","NULL","4, allée des Princes","NULL","Bobigny","Seine Saint Denis","France","93000","1 (11) 500 555-0153",1974-04-04,"Partial College","Skilled Manual","F","M",1,2,1,2,57525,"2017-03-06",1,48.93,50,"3"
16943,"NULL","Veronica","R","Garcia","NULL","Wertheimer Straße 895","NULL","Darmstadt","Hessen","Germany","64283","1 (11) 500 555-0155",1958-08-28,"Bachelors","Professional","F","M",1,1,2,2,138021,"2017-03-06",1,56.5,66,"3"
16944,"NULL","Alejandro","E","Raji","NULL","Wertheimer Straße 277","NULL","Paderborn","Nordrhein-Westfalen","Germany","33098","1 (11) 500 555-0182",1958-05-07,"Bachelors","Clerical","M","S",1,2,0,1,78404,"2017-03-06",0,51.69,66,"1"
16945,"NULL","Brianna","C","Kelly","NULL","8075 Shangri-la Rd.","NULL","Gateshead","England","United Kingdom","GA10","1 (11) 500 555-0189",1958-05-14,"Graduate Degree","Manual","F","S",1,1,1,1,26566,"2017-03-06",0,46.7,66,"3"
16946,"NULL","Teresa","L","Diaz","NULL","5975 Grove Way","NULL","York","England","United Kingdom","Y03 4TN","1 (11) 500 555-0129",1958-07-26,"Graduate Degree","Skilled Manual","F","M",1,1,1,2,57600,"2017-03-06",1,49.51,66,"3"
16947,"NULL","Savannah","K","Stewart","NULL","7357 Scramble Road","NULL","Santa Cruz","California","United States","95062","924-555-0117",1990-04-04,"Bachelors","Skilled Manual","F","M",0,2,0,1,58140,"2017-03-06",1,48.85,34,"2"
16948,"NULL","Emma","NULL","Lee","NULL","1105 O St.","NULL","Shawnee","British Columbia","Canada","V8Z 4N5","329-555-0193",1990-09-15,"Bachelors","Clerical","F","M",1,3,0,2,80387,"2017-03-06",1,49.79,34,"1"
16949,"NULL","Luis","NULL","Flores","NULL","7781 Santa Barbara Rd","NULL","Lemon Grove","California","United States","91945","821-555-0180",1990-04-16,"Bachelors","Management","M","M",1,3,0,2,111447,"2017-03-06",1,51.06,34,"1"
16950,"NULL","Connor","NULL","Edwards","NULL","8526 Krueger Drive","NULL","Metchosin","British Columbia","Canada","V9","119-555-0182",1990-11-15,"Bachelors","Skilled Manual","M","M",0,1,0,2,57815,"2017-03-06",0,48.32,34,"1"
16951,"NULL","Cassidy","A","Bennett","NULL","7689 Gumwood","NULL","Everett","Washington","United States","98201","233-555-0188",1990-10-02,"Bachelors","Manual","F","M",0,0,1,1,33808,"2017-03-06",1,50.53,34,"3"
16952,"NULL","Thomas","A","Martin","NULL","8348 Holiday Hill Dr.","NULL","Newton","British Columbia","Canada","V2L3W8","211-555-0119",1990-10-22,"Bachelors","Clerical","M","M",1,2,1,2,82330,"2017-03-06",1,50.46,34,"1"
16953,"NULL","Paige","NULL","Ward","NULL","6673 Eola","NULL","El Cajon","California","United States","92020","225-555-0121",1990-10-04,"Graduate Degree","Management","F","M",1,2,0,0,102991,"2017-03-06",1,51.7,34,"3"
16954,"NULL","Fernando","NULL","Davis","NULL","7986 Terra Calitina","NULL","Bellingham","Washington","United States","98225","651-555-0165",1990-05-27,"Graduate Degree","Manual","M","S",0,1,0,0,31991,"2017-03-06",0,46.57,34,"2"
16955,"NULL","Nathaniel","NULL","Bradley","NULL","3679 Diablo View Road","NULL","Metchosin","British Columbia","Canada","V9","145-555-0167",1989-08-18,"Bachelors","Management","M","M",1,1,2,2,103454,"2017-03-06",1,53.88,35,"1"
16956,"NULL","Austin","J","Flores","NULL","6940 Hilltop Dr","NULL","Yakima","Washington","United States","98901","690-555-0141",1989-01-09,"Bachelors","Manual","M","M",0,0,1,2,32018,"2017-03-06",1,46.36,36,"1"
16957,"NULL","Seth","E","Wilson","NULL","9563 Lani Kai Drive","NULL","Tacoma","Washington","United States","98403","619-555-0115",1989-11-20,"Graduate Degree","Professional","M","M",1,2,1,2,135735,"2017-03-06",1,52.24,35,"1"
16958,"NULL","Pedro","E","Torres","NULL","1409 Coachman Pl.","NULL","Cliffside","British Columbia","Canada","V8Y 1L1","580-555-0194",1991-11-02,"Graduate Degree","Skilled Manual","M","M",0,0,1,1,56006,"2017-03-06",1,52.09,33,"3"
16959,"NULL","Carson","L","Foster","NULL","1713 Alvarado","NULL","Royal Oak","British Columbia","Canada","V8X","527-555-0115",1991-02-08,"Graduate Degree","Manual","M","M",0,1,1,1,34027,"2017-03-06",1,50.61,34,"1"
16960,"NULL","Paige","NULL","Gray","NULL","3929 Fern Street","NULL","Lebanon","Oregon","United States","97355","630-555-0145",1991-09-07,"Graduate Degree","Clerical","F","M",1,1,1,2,86749,"2017-03-06",1,53.35,33,"3"
16961,"NULL","Faith","NULL","Perry","NULL","2290 Mt. Hood Circle","NULL","Colma","California","United States","94014","224-555-0119",1991-06-16,"Graduate Degree","Management","F","M",1,1,1,1,103925,"2017-03-06",1,51.64,33,"3"
16962,"NULL","Zachary","NULL","Coleman","NULL","4263 San Ysidro Court","NULL","Fremont","California","United States","94536","579-555-0134",1989-08-25,"Graduate Degree","Clerical","M","M",1,2,1,1,85766,"2017-03-06",1,54.06,35,"1"
16963,"NULL","Faith","S","Hughes","NULL","8017 Roanoke Drive","NULL","Mill Valley","California","United States","94941","279-555-0196",1989-01-27,"Graduate Degree","Skilled Manual","F","M",0,2,0,1,57277,"2017-03-06",1,48.38,36,"2"
16964,"NULL","Gavin","NULL","Wood","NULL","5696 Morgan Territory Rd.","NULL","Langford","British Columbia","Canada","V9","696-555-0114",1989-05-20,"Graduate Degree","Professional","M","M",1,1,0,1,135823,"2017-03-06",0,52.12,35,"1"
16965,"NULL","Kristi","D","Romero","NULL","4485 Mt. Orange Place","NULL","Chula Vista","California","United States","91910","375-555-0175",1988-03-02,"Bachelors","Professional","F","S",1,1,0,0,137129,"2017-03-06",0,54.52,36,"2"
16966,"NULL","Amanda","S","Diaz","NULL","8083 Ridgewood Drive","NULL","Lincoln Acres","California","United States","91950","931-555-0154",1987-06-11,"High School","Skilled Manual","F","M",1,2,0,2,61107,"2017-03-06",1,48.29,37,"3"
16967,"NULL","Noah","NULL","Hernandez","NULL","3648 Hedaro Court","NULL","Oregon City","Oregon","United States","97045","180-555-0137",1990-02-15,"Graduate Degree","Management","M","S",0,3,0,0,106846,"2017-03-06",0,53.67,35,"2"
16968,"NULL","Ian","NULL","Griffin","NULL","6522 Panoramic Dr.","NULL","San Diego","California","United States","92102","849-555-0119",1990-02-15,"Graduate Degree","Clerical","M","S",0,2,0,0,84633,"2017-03-06",1,51.37,35,"2"
16969,"NULL","Jackson","NULL","Turner","NULL","4246 Falls Ct.","NULL","Santa Monica","California","United States","90401","618-555-0131",1990-09-02,"Graduate Degree","Professional","M","M",1,1,1,2,129994,"2017-03-06",1,54.28,34,"1"
16970,"NULL","Katherine","NULL","Foster","NULL","7479 Ellis Street","NULL","Redmond","Washington","United States","98052","554-555-0116",1987-08-16,"Bachelors","Clerical","F","S",0,0,0,0,83074,"2017-03-06",1,50.7,37,"2"
16971,"NULL","Alexia","L","Bryant","NULL","1947 El Mundo Dr","NULL","Issaquah","Washington","United States","98027","863-555-0120",1987-09-17,"Bachelors","Clerical","F","S",0,3,0,0,78385,"2017-03-06",0,50.47,37,"2"
16972,"NULL","Lucas","NULL","Hernandez","NULL","5958 Cross Road","NULL","Lake Oswego","Oregon","United States","97034","205-555-0120",1987-04-10,"Bachelors","Clerical","M","S",0,0,0,0,85554,"2017-03-06",1,54.11,37,"1"
16973,"NULL","Katherine","NULL","Collins","NULL","8422 Castle Rock","NULL","Bellflower","California","United States","90706","610-555-0182",1987-03-27,"Bachelors","Professional","F","S",1,2,0,0,136126,"2017-03-06",1,56.23,37,"2"
16974,"NULL","Paige","NULL","Rivera","NULL","5267 Counting Drive","NULL","Burien","Washington","United States","98168","411-555-0124",1987-06-28,"Bachelors","Skilled Manual","F","S",0,0,0,0,59719,"2017-03-06",0,50.31,37,"2"
16975,"NULL","Benjamin","NULL","Lee","NULL","3656 N. Michell Canyon Rd.","NULL","Salem","Oregon","United States","97301","463-555-0118",1986-06-10,"Bachelors","Management","M","M",1,3,0,0,106391,"2017-03-06",0,60.04,38,"1"
16976,"NULL","Sandra","A","Xu","NULL","8039 Westcliffe Pl.","NULL","Berkeley","California","United States","94704","851-555-0174",1986-03-10,"Bachelors","Professional","F","S",1,2,0,0,136668,"2017-03-06",1,53.63,38,"2"
16977,"NULL","Noah","B","Adams","NULL","6738 Wallace Dr.","NULL","El Cajon","California","United States","92020","780-555-0167",1986-10-06,"Graduate Degree","Manual","M","S",0,0,0,0,31056,"2017-03-06",1,49.17,38,"2"
16978,"NULL","Jeremy","NULL","Rivera","NULL","7176 A St.","NULL","Tacoma","Washington","United States","98403","990-555-0185",1986-04-04,"Graduate Degree","Skilled Manual","M","M",1,1,1,2,60993,"2017-03-06",1,62.54,38,"3"
16979,"NULL","Kaitlyn","J","Rogers","NULL","7826 W. Hookston Road","NULL","Lincoln Acres","California","United States","91950","597-555-0139",1986-08-03,"Graduate Degree","Clerical","F","S",0,2,0,0,78456,"2017-03-06",0,51.33,38,"2"
16980,"NULL","Jill","NULL","Moore","NULL","4379 Lakeside Court","NULL","Tacoma","Washington","United States","98403","126-555-0139",1986-04-08,"Graduate Degree","Professional","F","M",1,3,0,2,130123,"2017-03-06",1,52.54,38,"3"
16981,"NULL","Hunter","NULL","Simmons","NULL","3397 C Olivera Rd","NULL","Lake Oswego","Oregon","United States","97034","898-555-0192",1989-07-16,"Graduate Degree","Skilled Manual","M","M",0,1,1,2,57213,"2017-03-06",1,53.22,35,"3"
16982,"NULL","Jillian","NULL","Lopez","NULL","1706 Vallejo","NULL","Beverly Hills","California","United States","90210","887-555-0150",1989-03-07,"Graduate Degree","Clerical","F","M",1,2,0,2,86417,"2017-03-06",0,49.73,35,"1"
16983,"NULL","Gabriel","L","Collins","NULL","1040 Northridge Road","NULL","Woodland Hills","California","United States","91364","562-555-0115",1989-03-05,"Graduate Degree","Clerical","M","M",1,1,1,2,82540,"2017-03-06",1,50.55,35,"1"
16984,"NULL","Rodney","I","Moreno","NULL","7585 St. George Dr","NULL","Concord","California","United States","94519","265-555-0159",1985-01-04,"Bachelors","Management","M","S",1,2,0,0,110726,"2017-03-06",0,57.5,40,"1"
16985,"NULL","Adam","NULL","Li","NULL","2022 Highridge Court","NULL","Oregon City","Oregon","United States","97045","497-555-0140",1985-10-04,"Bachelors","Skilled Manual","M","S",0,0,0,0,52030,"2017-03-06",0,52.07,39,"2"
16986,"NULL","Sara","A","Adams","NULL","7503 Hill Drive","NULL","Milwaukie","Oregon","United States","97222","516-555-0113",1985-02-04,"Bachelors","Management","F","S",1,2,0,0,111239,"2017-03-06",0,50.49,40,"2"
16987,"NULL","Miguel","D","Clark","NULL","3244 E Eagle Peak Rd.","NULL","Port Hammond","British Columbia","Canada","V6B 3P7","188-555-0182",1985-04-09,"Bachelors","Professional","M","S",1,3,0,0,130054,"2017-03-06",0,61.82,39,"1"
16988,"NULL","Brian","R","Bailey","NULL","9013 Ramsay Circle","NULL","Oakland","California","United States","94611","621-555-0190",1985-04-19,"Bachelors","Manual","M","S",0,0,0,0,34685,"2017-03-06",1,48.1,39,"2"
16989,"NULL","Emma","NULL","Richardson","NULL","3499 Parkway Drive","NULL","Everett","Washington","United States","98201","849-555-0148",1985-09-20,"Bachelors","Skilled Manual","F","S",0,1,0,0,58396,"2017-03-06",0,51.03,39,"2"
16990,"NULL","Zachary","NULL","Griffin","NULL","7173 Oak Creek Ct","NULL","San Diego","California","United States","92102","914-555-0183",1985-07-21,"Graduate Degree","Professional","M","M",1,2,0,0,128869,"2017-03-06",1,58.67,39,"1"
16991,"NULL","Brianna","C","Henderson","NULL","1961 Marfargoa Drive","NULL","Edmonds","Washington","United States","98020","808-555-0149",1984-09-21,"Bachelors","Skilled Manual","F","S",0,1,0,0,51976,"2017-03-06",0,48.7,40,"2"
16992,"NULL","Lucas","NULL","Watson","NULL","595 Clayton Rd.","NULL","Chula Vista","California","United States","91910","947-555-0187",1984-09-16,"Bachelors","Management","M","S",1,2,0,0,110326,"2017-03-06",1,57.14,40,"1"
16993,"NULL","Russell","A","Rai","NULL","1442 Hill Top Rd","NULL","Beaverton","Oregon","United States","97005","146-555-0117",1984-08-18,"Bachelors","Management","M","M",1,1,0,1,105896,"2017-03-06",1,55.69,40,"1"
16994,"NULL","Deanna","E","Torres","NULL","2383 Pepper Drive","NULL","Concord","California","United States","94519","199-555-0158",1984-06-16,"Bachelors","Clerical","F","S",0,1,0,0,82283,"2017-03-06",0,52.64,40,"2"
16995,"NULL","Taylor","J","Hall","NULL","4769 Detroit Avenue","NULL","Shawnee","British Columbia","Canada","V8Z 4N5","765-555-0160",1984-07-21,"Bachelors","Professional","F","S",1,1,0,0,133456,"2017-03-06",0,54.97,40,"2"
16996,"NULL","Destiny","M","Walker","NULL","5878 East L Street","NULL","Royal Oak","British Columbia","Canada","V8X","923-555-0167",1984-07-14,"Bachelors","Clerical","F","S",0,1,0,0,76998,"2017-03-06",0,52.45,40,"2"
16997,"NULL","Natalie","NULL","Allen","NULL","6647 McDandy St.","NULL","Santa Monica","California","United States","90401","318-555-0118",1984-04-24,"Bachelors","Clerical","F","S",0,1,0,0,79070,"2017-03-06",0,53.68,40,"2"
16998,"NULL","Jennifer","D","Lopez","NULL","3355 Carpetta Circle","NULL","Bremerton","Washington","United States","98312","774-555-0126",1984-07-11,"Bachelors","Skilled Manual","F","S",0,2,0,0,52603,"2017-03-06",1,49.67,40,"2"
16999,"NULL","Chloe","M","Kelly","NULL","6206 Heavenly Drive","NULL","West Covina","California","United States","91791","135-555-0183",1984-04-18,"Bachelors","Clerical","F","S",0,3,0,0,87457,"2017-03-07",1,53.4,40,"2"
17000,"NULL","Miranda","M","Henderson","NULL","39 Mt. Etna Drive","NULL","Chula Vista","California","United States","91910","796-555-0155",1983-07-03,"Bachelors","Skilled Manual","F","S",0,1,0,0,53056,"2017-03-06",0,47.47,41,"2"
17001,"NULL","Ashley","F","Moore","NULL","7675 Marcia Drive","NULL","Sedro Woolley","Washington","United States","98284","947-555-0143",1983-09-02,"Bachelors","Management","F","S",1,3,0,0,102948,"2017-03-06",0,51.16,41,"2"
17002,"NULL","Dylan","NULL","Martin","NULL","9444 Warmcastle Ct.","NULL","Oregon City","Oregon","United States","97045","489-555-0118",1983-12-15,"Bachelors","Skilled Manual","M","S",0,2,0,0,61366,"2017-03-06",1,53.73,41,"2"
17003,"NULL","Joanna","M","Dominguez","NULL","757 Ptarmigan Drive","NULL","Berkeley","California","United States","94704","625-555-0168",1983-10-28,"Bachelors","Management","F","S",1,0,0,0,111071,"2017-03-06",0,53.78,41,"2"
17004,"NULL","Krista","L","Torres","NULL","2603 Brenda Circle","NULL","Beverly Hills","California","United States","90210","494-555-0118",1983-05-08,"Bachelors","Clerical","F","S",0,3,0,0,81935,"2017-03-06",1,53.56,41,"2"
17005,"NULL","Priscilla","R","Anand","NULL","8623 Merry Circle","NULL","Chula Vista","California","United States","91910","861-555-0153",1983-01-19,"Bachelors","Management","F","S",1,2,0,0,103847,"2017-03-06",1,52.26,42,"2"
17006,"NULL","Hunter","J","Williams","NULL","4908 Chickpea Ct.","NULL","Woodburn","Oregon","United States","97071","457-555-0119",1983-02-07,"Bachelors","Clerical","M","M",1,1,1,1,82551,"2017-03-06",1,57.22,42,"1"
17007,"NULL","Samuel","NULL","Hayes","NULL","2446 Farm Bureau Rd","NULL","Daly City","California","United States","94015","673-555-0152",1988-06-21,"Bachelors","Skilled Manual","M","S",0,1,0,0,52595,"2017-03-06",0,50.45,36,"2"
17008,"NULL","Connor","NULL","Turner","NULL","401 Jomar","NULL","National City","California","United States","91950","691-555-0182",1988-04-28,"Bachelors","Clerical","M","S",0,3,0,0,79749,"2017-03-06",1,52.67,36,"1"
17009,"NULL","Wyatt","NULL","Butler","NULL","2066 Napa Court","NULL","National City","California","United States","91950","361-555-0116",1988-10-26,"Bachelors","Management","M","S",0,3,0,0,111100,"2017-03-06",1,54.24,36,"2"
17010,"NULL","Brianna","NULL","James","NULL","1880 Birchwood","NULL","San Gabriel","California","United States","91776","564-555-0115",1988-04-27,"Bachelors","Skilled Manual","F","S",0,2,0,0,60847,"2017-03-06",0,49.14,36,"2"
17011,"NULL","Sara","K","Hill","NULL","8805 Wiget Lane","NULL","Spring Valley","California","United States","91977","398-555-0151",1988-04-20,"Graduate Degree","Management","F","M",1,1,2,2,106171,"2017-03-06",1,53.12,36,"3"
17012,"NULL","Joan","NULL","Collins","NULL","9841 Marsh Meadow Way","NULL","Lakewood","California","United States","90712","633-555-0185",1983-10-19,"Graduate Degree","Skilled Manual","F","M",1,1,1,2,56280,"2017-03-06",1,51.83,41,"3"
17013,"NULL","Gabriella","L","Mitchell","NULL","7459 Rolando Avenue","NULL","Salem","Oregon","United States","97301","150-555-0182",1982-03-09,"Bachelors","Skilled Manual","F","S",0,1,0,0,59651,"2017-03-06",0,49.42,42,"2"
17014,"NULL","Michael","NULL","Harris","NULL","475 Santa Maria","NULL","Santa Cruz","California","United States","95062","833-555-0154",1982-10-27,"Bachelors","Clerical","M","S",1,2,0,0,80381,"2017-03-06",1,58.55,42,"1"
17015,"NULL","Kelly","NULL","Patterson","NULL","238 Montego","NULL","Tacoma","Washington","United States","98403","445-555-0121",1982-05-05,"Bachelors","Clerical","F","S",1,3,0,0,81807,"2017-03-06",1,54.91,42,"1"
